order_id,customer_id,order_date,order_status,payment_method
ORD-124790,CUST-22635,2025-12-02 00:00:00,delivered,UPI
ORD-124791,CUST-22073,2024-04-09 00:00:00,delivered,Wallet
ORD-124792,CUST-22019,2024-08-11 00:00:00,delivered,UPI
ORD-124793,CUST-17991,2025-02-15 00:00:00,cancelled,COD
ORD-124794,CUST-24087,2024-07-26 00:00:00,delivered,COD
ORD-124795,CUST-17113,2025-07-03 00:00:00,delivered,UPI
ORD-124796,CUST-27620,2025-07-27 00:00:00,delivered,UPI
ORD-124797,CUST-24634,2025-04-12 00:00:00,delivered,UPI
ORD-124798,CUST-19334,2025-10-08 00:00:00,delivered,UPI
ORD-124799,CUST-29627,2025-11-10 00:00:00,delivered,Wallet
ORD-124800,CUST-17570,2024-12-11 00:00:00,delivered,UPI
ORD-124801,CUST-24555,2025-11-16 00:00:00,delivered,UPI
ORD-124802,CUST-17795,2024-08-26 00:00:00,delivered,UPI
ORD-124803,CUST-28871,2025-11-20 00:00:00,delivered,COD
ORD-124804,CUST-22217,2025-04-18 00:00:00,delivered,Credit Card
ORD-124805,CUST-24398,2024-10-22 00:00:00,delivered,COD
ORD-124806,CUST-13555,2024-03-02 00:00:00,delivered,UPI
ORD-124807,CUST-20816,2025-07-03 00:00:00,cancelled,COD
ORD-124808,CUST-22303,2024-11-26 00:00:00,delivered,COD
ORD-124809,CUST-21210,2025-11-10 00:00:00,delivered,Wallet
ORD-124810,CUST-28595,2025-12-20 00:00:00,delivered,UPI
ORD-124811,CUST-26961,2024-06-05 00:00:00,delivered,UPI
ORD-124812,CUST-13262,2025-08-11 00:00:00,delivered,UPI
ORD-124813,CUST-10929,2025-12-24 00:00:00,cancelled,COD
ORD-124814,CUST-11084,2025-11-20 00:00:00,delivered,Net Banking
ORD-124815,CUST-29379,2025-12-06 00:00:00,delivered,COD
ORD-124816,CUST-21838,2024-09-26 00:00:00,delivered,COD
ORD-124817,CUST-19527,2025-08-05 00:00:00,delivered,UPI
ORD-124818,CUST-22060,2025-11-01 00:00:00,delivered,UPI
ORD-124819,CUST-28292,2025-02-06 00:00:00,delivered,UPI
ORD-124820,CUST-14749,2025-02-27 00:00:00,delivered,UPI
ORD-124821,CUST-13445,2024-12-22 00:00:00,delivered,COD
ORD-124822,CUST-27985,2025-11-21 00:00:00,delivered,Credit Card
ORD-124823,CUST-18667,2024-04-22 00:00:00,delivered,UPI
ORD-124824,CUST-23219,2024-03-30 00:00:00,delivered,UPI
ORD-124825,CUST-18052,2024-11-24 00:00:00,delivered,UPI
ORD-124826,CUST-18847,2025-10-27 00:00:00,delivered,Credit Card
ORD-124827,CUST-19357,2025-10-09 00:00:00,delivered,Net Banking
ORD-124828,CUST-12284,2025-01-26 00:00:00,delivered,UPI
ORD-124829,CUST-13060,2025-04-09 00:00:00,delivered,UPI
ORD-124830,CUST-12818,2025-01-25 00:00:00,delivered,COD
ORD-124831,CUST-24509,2025-04-28 00:00:00,delivered,UPI
ORD-124832,CUST-26162,2025-10-28 00:00:00,delivered,Credit Card
ORD-124833,CUST-29013,2024-12-08 00:00:00,delivered,Credit Card
ORD-124834,CUST-16647,2025-08-10 00:00:00,delivered,UPI
ORD-124835,CUST-23036,2025-11-05 00:00:00,cancelled,UPI
ORD-124836,CUST-20665,2024-02-03 00:00:00,delivered,UPI
ORD-124837,CUST-21945,2025-09-27 00:00:00,delivered,COD
ORD-124838,CUST-19175,2025-03-25 00:00:00,delivered,Wallet
ORD-124839,CUST-11730,2025-01-02 00:00:00,delivered,UPI
ORD-124840,CUST-16859,2025-11-03 00:00:00,delivered,UPI
ORD-124841,CUST-29680,2025-11-13 00:00:00,delivered,Credit Card
ORD-124842,CUST-18598,2024-04-22 00:00:00,cancelled,COD
ORD-124843,CUST-14647,2024-09-17 00:00:00,delivered,UPI
ORD-124844,CUST-23318,2025-02-11 00:00:00,delivered,UPI
ORD-124845,CUST-23525,2025-06-01 00:00:00,delivered,UPI
ORD-124846,CUST-11219,2024-10-28 00:00:00,delivered,UPI
ORD-124847,CUST-19507,2024-11-18 00:00:00,delivered,Credit Card
ORD-124848,CUST-11083,2025-01-24 00:00:00,delivered,UPI
ORD-124849,CUST-18674,2024-12-22 00:00:00,cancelled,COD
ORD-124850,CUST-19572,2025-04-24 00:00:00,delivered,COD
ORD-124851,CUST-28895,2025-05-20 00:00:00,delivered,UPI
ORD-124852,CUST-27318,2025-02-09 00:00:00,delivered,UPI
ORD-124853,CUST-29682,2025-12-03 00:00:00,delivered,UPI
ORD-124854,CUST-13189,2025-11-13 00:00:00,delivered,UPI
ORD-124855,CUST-20213,2025-08-27 00:00:00,delivered,Credit Card
ORD-124856,CUST-12545,2025-05-31 00:00:00,delivered,UPI
ORD-124857,CUST-10203,2025-05-24 00:00:00,delivered,UPI
ORD-124858,CUST-22737,2025-09-14 00:00:00,cancelled,COD
ORD-124859,CUST-16784,2025-08-19 00:00:00,delivered,UPI
ORD-124860,CUST-21127,2025-11-14 00:00:00,delivered,Wallet
ORD-124861,CUST-25976,2024-12-11 00:00:00,delivered,UPI
ORD-124862,CUST-25543,2025-05-29 00:00:00,delivered,COD
ORD-124863,CUST-24178,2024-09-17 00:00:00,delivered,UPI
ORD-124864,CUST-21723,2024-06-04 00:00:00,delivered,Net Banking
ORD-124865,CUST-16685,2024-10-19 00:00:00,delivered,UPI
ORD-124866,CUST-11205,2025-03-30 00:00:00,delivered,UPI
ORD-124867,CUST-11162,2025-10-25 00:00:00,delivered,UPI
ORD-124868,CUST-18377,2025-11-04 00:00:00,delivered,UPI
ORD-124869,CUST-23843,2025-01-31 00:00:00,delivered,Net Banking
ORD-124870,CUST-28677,2025-10-11 00:00:00,delivered,UPI
ORD-124871,CUST-15726,2024-08-28 00:00:00,delivered,COD
ORD-124872,CUST-29705,2025-03-05 00:00:00,delivered,UPI
ORD-124873,CUST-21974,2025-10-29 00:00:00,delivered,UPI
ORD-124874,CUST-19341,2024-06-03 00:00:00,delivered,UPI
ORD-124875,CUST-12132,2025-09-11 00:00:00,cancelled,Net Banking
ORD-124876,CUST-10561,2024-08-30 00:00:00,cancelled,UPI
ORD-124877,CUST-21777,2025-04-09 00:00:00,delivered,UPI
ORD-124878,CUST-17332,2025-04-09 00:00:00,delivered,UPI
ORD-124879,CUST-21806,2025-12-14 00:00:00,delivered,UPI
ORD-124880,CUST-21045,2025-01-28 00:00:00,returned,COD
ORD-124881,CUST-22199,2025-08-28 00:00:00,delivered,UPI
ORD-124882,CUST-21797,2024-07-25 00:00:00,delivered,Net Banking
ORD-124883,CUST-13807,2025-08-06 00:00:00,delivered,UPI
ORD-124884,CUST-14529,2024-10-21 00:00:00,delivered,COD
ORD-124885,CUST-17433,2024-12-05 00:00:00,delivered,Credit Card
ORD-124886,CUST-27151,2025-04-17 00:00:00,delivered,Credit Card
ORD-124887,CUST-23704,2025-05-17 00:00:00,delivered,COD
ORD-124888,CUST-17782,2025-03-06 00:00:00,delivered,Credit Card
ORD-124889,CUST-13816,2025-11-12 00:00:00,delivered,UPI
ORD-124890,CUST-15904,2025-02-23 00:00:00,returned,COD
ORD-124891,CUST-19913,2025-10-21 00:00:00,delivered,UPI
ORD-124892,CUST-24608,2024-12-07 00:00:00,cancelled,UPI
ORD-124893,CUST-19112,2024-12-27 00:00:00,delivered,UPI
ORD-124894,CUST-16896,2025-08-29 00:00:00,delivered,Credit Card
ORD-124895,CUST-11206,2025-06-25 00:00:00,returned,UPI
ORD-124896,CUST-12287,2024-11-28 00:00:00,delivered,COD
ORD-124897,CUST-13359,2024-07-28 00:00:00,delivered,UPI
ORD-124898,CUST-29821,2025-09-10 00:00:00,delivered,UPI
ORD-124899,CUST-20647,2025-10-12 00:00:00,delivered,Net Banking
ORD-124900,CUST-16341,2025-05-06 00:00:00,delivered,COD
ORD-124901,CUST-12908,2025-06-23 00:00:00,delivered,COD
ORD-124902,CUST-21038,2025-07-09 00:00:00,delivered,UPI
ORD-124903,CUST-15751,2025-01-16 00:00:00,delivered,UPI
ORD-124904,CUST-17584,2025-08-14 00:00:00,returned,Credit Card
ORD-124905,CUST-12516,2025-10-27 00:00:00,cancelled,COD
ORD-124906,CUST-28240,2024-06-18 00:00:00,delivered,UPI
ORD-124907,CUST-22204,2025-12-09 00:00:00,delivered,Net Banking
ORD-124908,CUST-28845,2024-10-26 00:00:00,delivered,UPI
ORD-124909,CUST-13110,2025-09-06 00:00:00,delivered,UPI
ORD-124910,CUST-28747,2024-12-22 00:00:00,delivered,UPI
ORD-124911,CUST-18203,2025-05-30 00:00:00,delivered,UPI
ORD-124912,CUST-27482,2025-11-16 00:00:00,delivered,Credit Card
ORD-124913,CUST-17591,2024-10-29 00:00:00,cancelled,COD
ORD-124914,CUST-29360,2025-11-02 00:00:00,delivered,UPI
ORD-124915,CUST-17429,2025-10-19 00:00:00,cancelled,COD
ORD-124916,CUST-13426,2025-08-10 00:00:00,delivered,UPI
ORD-124917,CUST-29538,2025-09-01 00:00:00,delivered,Credit Card
ORD-124918,CUST-18076,2025-12-12 00:00:00,delivered,UPI
ORD-124919,CUST-14868,2024-07-20 00:00:00,delivered,UPI
ORD-124920,CUST-20992,2025-05-24 00:00:00,delivered,Credit Card
ORD-124921,CUST-21460,2024-08-20 00:00:00,delivered,UPI
ORD-124922,CUST-19857,2025-04-17 00:00:00,cancelled,Credit Card
ORD-124923,CUST-20398,2025-10-29 00:00:00,delivered,UPI
ORD-124924,CUST-13779,2025-12-11 00:00:00,delivered,UPI
ORD-124925,CUST-11417,2025-02-05 00:00:00,delivered,UPI
ORD-124926,CUST-26365,2025-04-12 00:00:00,cancelled,Credit Card
ORD-124927,CUST-11718,2025-05-19 00:00:00,delivered,Net Banking
ORD-124928,CUST-20736,2025-12-17 00:00:00,delivered,UPI
ORD-124929,CUST-17072,2025-10-02 00:00:00,delivered,Net Banking
ORD-124930,CUST-29545,2025-01-21 00:00:00,returned,COD
ORD-124931,CUST-26279,2025-06-26 00:00:00,delivered,UPI
ORD-124932,CUST-29995,2025-01-17 00:00:00,delivered,UPI
ORD-124933,CUST-21427,2025-10-16 00:00:00,delivered,UPI
ORD-124934,CUST-28951,2025-05-31 00:00:00,delivered,COD
ORD-124935,CUST-25249,2025-12-27 00:00:00,delivered,UPI
ORD-124936,CUST-16882,2024-03-27 00:00:00,delivered,UPI
ORD-124937,CUST-29650,2025-12-15 00:00:00,delivered,Net Banking
ORD-124938,CUST-24900,2025-04-13 00:00:00,delivered,COD
ORD-124939,CUST-21790,2025-02-19 00:00:00,delivered,COD
ORD-124940,CUST-10729,2025-07-17 00:00:00,returned,COD
ORD-124941,CUST-25179,2025-10-05 00:00:00,delivered,COD
ORD-124942,CUST-28606,2025-08-14 00:00:00,delivered,UPI
ORD-124943,CUST-28360,2024-08-23 00:00:00,delivered,UPI
ORD-124944,CUST-23563,2025-12-03 00:00:00,delivered,Net Banking
ORD-124945,CUST-15025,2025-08-25 00:00:00,delivered,Net Banking
ORD-124946,CUST-25465,2024-05-15 00:00:00,delivered,Credit Card
ORD-124947,CUST-16273,2025-08-11 00:00:00,delivered,Wallet
ORD-124948,CUST-23681,2025-08-13 00:00:00,delivered,UPI
ORD-124949,CUST-25237,2025-07-26 00:00:00,delivered,UPI
ORD-124950,CUST-11088,2024-11-11 00:00:00,delivered,Net Banking
ORD-124951,CUST-11920,2025-01-13 00:00:00,delivered,UPI
ORD-124952,CUST-10680,2025-06-23 00:00:00,delivered,Credit Card
ORD-124953,CUST-10981,2024-12-23 00:00:00,delivered,Credit Card
ORD-124954,CUST-23362,2025-04-10 00:00:00,delivered,UPI
ORD-124955,CUST-18018,2024-10-24 00:00:00,delivered,Credit Card
ORD-124956,CUST-24371,2024-08-02 00:00:00,delivered,COD
ORD-124957,CUST-27137,2025-04-09 00:00:00,delivered,UPI
ORD-124958,CUST-24834,2025-10-16 00:00:00,delivered,Credit Card
ORD-124959,CUST-25647,2025-10-27 00:00:00,delivered,UPI
ORD-124960,CUST-14089,2025-11-11 00:00:00,delivered,UPI
ORD-124961,CUST-13687,2025-11-30 00:00:00,cancelled,Wallet
ORD-124962,CUST-23773,2025-01-15 00:00:00,delivered,COD
ORD-124963,CUST-24045,2025-10-26 00:00:00,delivered,UPI
ORD-124964,CUST-14020,2025-06-10 00:00:00,delivered,Credit Card
ORD-124965,CUST-29873,2025-09-22 00:00:00,delivered,Credit Card
ORD-124966,CUST-21898,2024-12-23 00:00:00,delivered,UPI
ORD-124967,CUST-12210,2025-11-10 00:00:00,delivered,UPI
ORD-124968,CUST-22663,2025-08-29 00:00:00,delivered,UPI
ORD-124969,CUST-24588,2025-08-29 00:00:00,delivered,Credit Card
ORD-124970,CUST-28558,2025-06-12 00:00:00,delivered,COD
ORD-124971,CUST-24846,2024-11-05 00:00:00,delivered,Credit Card
ORD-124972,CUST-12973,2025-06-23 00:00:00,delivered,Credit Card
ORD-124973,CUST-16519,2025-12-02 00:00:00,delivered,UPI
ORD-124974,CUST-29478,2024-09-01 00:00:00,delivered,UPI
ORD-124975,CUST-25088,2024-02-26 00:00:00,cancelled,COD
ORD-124976,CUST-14690,2025-02-16 00:00:00,delivered,COD
ORD-124977,CUST-15953,2025-08-07 00:00:00,delivered,UPI
ORD-124978,CUST-11857,2025-12-05 00:00:00,cancelled,Net Banking
ORD-124979,CUST-16742,2025-04-10 00:00:00,delivered,COD
ORD-124980,CUST-22294,2024-07-23 00:00:00,delivered,Credit Card
ORD-124981,CUST-18215,2025-04-09 00:00:00,delivered,COD
ORD-124982,CUST-15371,2025-03-01 00:00:00,delivered,UPI
ORD-124983,CUST-26855,2024-05-04 00:00:00,cancelled,UPI
ORD-124984,CUST-17666,2025-07-30 00:00:00,returned,COD
ORD-124985,CUST-13866,2025-09-15 00:00:00,delivered,COD
ORD-124986,CUST-13929,2025-06-09 00:00:00,delivered,UPI
ORD-124987,CUST-17219,2025-10-20 00:00:00,delivered,UPI
ORD-124988,CUST-13658,2025-08-02 00:00:00,delivered,UPI
ORD-124989,CUST-22273,2025-09-27 00:00:00,cancelled,COD
ORD-124990,CUST-12948,2024-10-28 00:00:00,delivered,UPI
ORD-124991,CUST-11313,2024-07-21 00:00:00,cancelled,COD
ORD-124992,CUST-29732,2025-10-28 00:00:00,delivered,UPI
ORD-124993,CUST-20256,2025-06-18 00:00:00,delivered,COD
ORD-124994,CUST-13067,2025-06-04 00:00:00,delivered,UPI
ORD-124995,CUST-14339,2025-08-14 00:00:00,cancelled,UPI
ORD-124996,CUST-23944,2025-04-03 00:00:00,delivered,UPI
ORD-124997,CUST-25200,2025-03-25 00:00:00,delivered,UPI
ORD-124998,CUST-23069,2024-06-14 00:00:00,delivered,Wallet
ORD-124999,CUST-13052,2024-10-06 00:00:00,delivered,UPI
ORD-125000,CUST-18190,2024-10-29 00:00:00,delivered,UPI
ORD-125001,CUST-22257,2025-08-09 00:00:00,delivered,Credit Card
ORD-125002,CUST-26156,2025-03-17 00:00:00,delivered,UPI
ORD-125003,CUST-21022,2025-06-25 00:00:00,delivered,Credit Card
ORD-125004,CUST-20658,2024-06-03 00:00:00,delivered,COD
ORD-125005,CUST-11747,2025-08-15 00:00:00,delivered,UPI
ORD-125006,CUST-25256,2025-11-02 00:00:00,delivered,UPI
ORD-125007,CUST-17531,2024-11-13 00:00:00,delivered,COD
ORD-125008,CUST-12976,2025-04-29 00:00:00,delivered,COD
ORD-125009,CUST-11734,2024-09-07 00:00:00,delivered,UPI
ORD-125010,CUST-23635,2025-11-09 00:00:00,delivered,Credit Card
ORD-125011,CUST-19706,2024-11-09 00:00:00,delivered,UPI
ORD-125012,CUST-29036,2024-12-28 00:00:00,delivered,COD
ORD-125013,CUST-22466,2025-04-21 00:00:00,returned,UPI
ORD-125014,CUST-21329,2025-01-25 00:00:00,delivered,UPI
ORD-125015,CUST-27093,2025-08-02 00:00:00,delivered,UPI
ORD-125016,CUST-27047,2025-08-05 00:00:00,delivered,UPI
ORD-125017,CUST-28834,2025-12-08 00:00:00,delivered,UPI
ORD-125018,CUST-29555,2025-06-08 00:00:00,delivered,UPI
ORD-125019,CUST-11553,2025-11-05 00:00:00,cancelled,UPI
ORD-125020,CUST-12043,2024-11-11 00:00:00,delivered,Credit Card
ORD-125021,CUST-24528,2024-11-08 00:00:00,delivered,COD
ORD-125022,CUST-13086,2024-08-22 00:00:00,delivered,UPI
ORD-125023,CUST-23078,2024-10-24 00:00:00,delivered,COD
ORD-125024,CUST-29409,2025-11-03 00:00:00,delivered,UPI
ORD-125025,CUST-18747,2025-08-05 00:00:00,delivered,UPI
ORD-125026,CUST-23568,2024-08-03 00:00:00,delivered,COD
ORD-125027,CUST-23136,2025-11-10 00:00:00,delivered,COD
ORD-125028,CUST-29233,2025-01-14 00:00:00,delivered,UPI
ORD-125029,CUST-10632,2024-12-11 00:00:00,delivered,COD
ORD-125030,CUST-21702,2025-04-17 00:00:00,delivered,UPI
ORD-125031,CUST-29628,2025-03-01 00:00:00,returned,Credit Card
ORD-125032,CUST-13306,2025-08-18 00:00:00,delivered,Credit Card
ORD-125033,CUST-14793,2024-05-19 00:00:00,delivered,UPI
ORD-125034,CUST-29520,2025-06-24 00:00:00,delivered,COD
ORD-125035,CUST-29383,2025-01-18 00:00:00,delivered,Credit Card
ORD-125036,CUST-22053,2025-06-06 00:00:00,delivered,COD
ORD-125037,CUST-18578,2025-12-05 00:00:00,delivered,UPI
ORD-125038,CUST-14159,2025-07-22 00:00:00,delivered,COD
ORD-125039,CUST-25150,2024-10-03 00:00:00,delivered,Net Banking
ORD-125040,CUST-26645,2025-02-24 00:00:00,delivered,UPI
ORD-125041,CUST-29202,2025-01-04 00:00:00,delivered,Credit Card
ORD-125042,CUST-26917,2025-11-29 00:00:00,delivered,Wallet
ORD-125043,CUST-13766,2025-10-03 00:00:00,delivered,COD
ORD-125044,CUST-17126,2024-10-27 00:00:00,delivered,UPI
ORD-125045,CUST-16901,2025-07-09 00:00:00,delivered,UPI
ORD-125046,CUST-22858,2024-08-18 00:00:00,delivered,UPI
ORD-125047,CUST-23040,2024-12-12 00:00:00,cancelled,UPI
ORD-125048,CUST-11533,2025-10-29 00:00:00,delivered,UPI
ORD-125049,CUST-26861,2025-08-01 00:00:00,delivered,UPI
ORD-125050,CUST-18248,2025-09-18 00:00:00,delivered,UPI
ORD-125051,CUST-25866,2024-09-28 00:00:00,delivered,UPI
ORD-125052,CUST-17596,2025-10-31 00:00:00,delivered,Credit Card
ORD-125053,CUST-26201,2024-11-08 00:00:00,delivered,UPI
ORD-125054,CUST-12083,2025-10-27 00:00:00,delivered,UPI
ORD-125055,CUST-20542,2025-03-25 00:00:00,returned,COD
ORD-125056,CUST-26955,2025-12-11 00:00:00,delivered,COD
ORD-125057,CUST-14123,2025-11-13 00:00:00,delivered,UPI
ORD-125058,CUST-20705,2025-11-19 00:00:00,cancelled,COD
ORD-125059,CUST-11743,2024-11-08 00:00:00,delivered,UPI
ORD-125060,CUST-13231,2025-06-06 00:00:00,delivered,UPI
ORD-125061,CUST-12911,2025-10-30 00:00:00,delivered,COD
ORD-125062,CUST-14776,2025-08-31 00:00:00,returned,COD
ORD-125063,CUST-21630,2025-03-02 00:00:00,cancelled,UPI
ORD-125064,CUST-26494,2025-07-27 00:00:00,delivered,COD
ORD-125065,CUST-16781,2025-01-06 00:00:00,delivered,Credit Card
ORD-125066,CUST-24527,2024-11-04 00:00:00,delivered,Credit Card
ORD-125067,CUST-15118,2025-04-18 00:00:00,delivered,UPI
ORD-125068,CUST-20568,2024-11-23 00:00:00,cancelled,UPI
ORD-125069,CUST-26727,2025-01-24 00:00:00,delivered,Credit Card
ORD-125070,CUST-16181,2025-05-21 00:00:00,delivered,COD
ORD-125071,CUST-16210,2024-12-14 00:00:00,delivered,UPI
ORD-125072,CUST-12792,2025-08-03 00:00:00,delivered,UPI
ORD-125073,CUST-23313,2025-07-05 00:00:00,delivered,COD
ORD-125074,CUST-19191,2025-12-08 00:00:00,delivered,UPI
ORD-125075,CUST-22266,2025-07-31 00:00:00,cancelled,Credit Card
ORD-125076,CUST-21814,2025-10-23 00:00:00,delivered,Credit Card
ORD-125077,CUST-14434,2025-07-04 00:00:00,delivered,COD
ORD-125078,CUST-27521,2025-12-01 00:00:00,delivered,COD
ORD-125079,CUST-10625,2025-05-30 00:00:00,delivered,UPI
ORD-125080,CUST-29075,2025-03-18 00:00:00,delivered,UPI
ORD-125081,CUST-15934,2024-12-09 00:00:00,delivered,COD
ORD-125082,CUST-16621,2025-01-15 00:00:00,cancelled,UPI
ORD-125083,CUST-25427,2025-11-15 00:00:00,delivered,UPI
ORD-125084,CUST-17472,2025-09-21 00:00:00,delivered,UPI
ORD-125085,CUST-19451,2025-03-22 00:00:00,delivered,COD
ORD-125086,CUST-18703,2025-08-06 00:00:00,delivered,UPI
ORD-125087,CUST-22562,2025-07-14 00:00:00,delivered,UPI
ORD-125088,CUST-13277,2025-04-09 00:00:00,delivered,UPI
ORD-125089,CUST-23610,2024-08-15 00:00:00,delivered,Credit Card
ORD-125090,CUST-11812,2025-10-24 00:00:00,delivered,Credit Card
ORD-125091,CUST-28182,2025-03-10 00:00:00,delivered,UPI
ORD-125092,CUST-20508,2025-02-15 00:00:00,delivered,COD
ORD-125093,CUST-18822,2025-01-09 00:00:00,delivered,UPI
ORD-125094,CUST-18797,2025-01-24 00:00:00,delivered,UPI
ORD-125095,CUST-20657,2025-05-21 00:00:00,delivered,UPI
ORD-125096,CUST-26135,2025-09-25 00:00:00,delivered,UPI
ORD-125097,CUST-13667,2024-10-20 00:00:00,delivered,Wallet
ORD-125098,CUST-24370,2025-04-21 00:00:00,delivered,COD
ORD-125099,CUST-10781,2025-10-31 00:00:00,delivered,UPI
ORD-125100,CUST-23444,2025-04-30 00:00:00,delivered,COD
ORD-125101,CUST-19078,2025-06-14 00:00:00,delivered,COD
ORD-125102,CUST-18590,2025-11-06 00:00:00,delivered,UPI
ORD-125103,CUST-18683,2025-05-27 00:00:00,delivered,UPI
ORD-125104,CUST-25322,2025-09-08 00:00:00,delivered,COD
ORD-125105,CUST-15616,2024-08-30 00:00:00,delivered,UPI
ORD-125106,CUST-11588,2024-06-12 00:00:00,delivered,Net Banking
ORD-125107,CUST-29028,2025-11-05 00:00:00,delivered,UPI
ORD-125108,CUST-10839,2025-12-24 00:00:00,delivered,UPI
ORD-125109,CUST-29690,2024-11-11 00:00:00,delivered,Credit Card
ORD-125110,CUST-26113,2025-11-01 00:00:00,delivered,UPI
ORD-125111,CUST-24427,2024-04-22 00:00:00,delivered,UPI
ORD-125112,CUST-13401,2025-01-12 00:00:00,delivered,UPI
ORD-125113,CUST-28777,2025-02-19 00:00:00,delivered,UPI
ORD-125114,CUST-29891,2025-12-20 00:00:00,delivered,UPI
ORD-125115,CUST-26142,2025-02-14 00:00:00,delivered,COD
ORD-125116,CUST-27860,2025-12-13 00:00:00,delivered,COD
ORD-125117,CUST-22154,2025-11-24 00:00:00,delivered,UPI
ORD-125118,CUST-18615,2024-10-28 00:00:00,delivered,COD
ORD-125119,CUST-19637,2025-11-10 00:00:00,delivered,Net Banking
ORD-125120,CUST-25146,2025-02-15 00:00:00,delivered,UPI
ORD-125121,CUST-25947,2024-10-10 00:00:00,delivered,COD
ORD-125122,CUST-11768,2025-06-04 00:00:00,cancelled,UPI
ORD-125123,CUST-11356,2024-05-15 00:00:00,delivered,UPI
ORD-125124,CUST-28828,2025-01-16 00:00:00,delivered,UPI
ORD-125125,CUST-16522,2024-10-26 00:00:00,returned,UPI
ORD-125126,CUST-20301,2024-11-12 00:00:00,delivered,Net Banking
ORD-125127,CUST-24595,2025-06-10 00:00:00,delivered,UPI
ORD-125128,CUST-18368,2025-05-29 00:00:00,delivered,UPI
ORD-125129,CUST-27301,2025-11-26 00:00:00,cancelled,UPI
ORD-125130,CUST-11009,2025-01-20 00:00:00,delivered,UPI
ORD-125131,CUST-20587,2025-10-17 00:00:00,delivered,UPI
ORD-125132,CUST-18346,2024-10-02 00:00:00,delivered,UPI
ORD-125133,CUST-20506,2024-09-27 00:00:00,delivered,UPI
ORD-125134,CUST-26388,2025-11-03 00:00:00,delivered,UPI
ORD-125135,CUST-13980,2025-09-30 00:00:00,delivered,UPI
ORD-125136,CUST-20102,2025-05-19 00:00:00,delivered,UPI
ORD-125137,CUST-27068,2025-08-13 00:00:00,returned,UPI
ORD-125138,CUST-24306,2024-11-29 00:00:00,delivered,UPI
ORD-125139,CUST-29468,2025-07-09 00:00:00,delivered,UPI
ORD-125140,CUST-17282,2025-12-12 00:00:00,delivered,Credit Card
ORD-125141,CUST-17029,2024-08-03 00:00:00,delivered,UPI
ORD-125142,CUST-25696,2025-08-10 00:00:00,delivered,UPI
ORD-125143,CUST-17795,2024-03-07 00:00:00,delivered,COD
ORD-125144,CUST-11891,2025-03-29 00:00:00,delivered,Net Banking
ORD-125145,CUST-28422,2024-11-22 00:00:00,cancelled,UPI
ORD-125146,CUST-17632,2024-08-18 00:00:00,delivered,UPI
ORD-125147,CUST-16984,2025-09-30 00:00:00,delivered,UPI
ORD-125148,CUST-22936,2025-08-07 00:00:00,delivered,UPI
ORD-125149,CUST-14307,2025-10-31 00:00:00,delivered,UPI
ORD-125150,CUST-24304,2025-11-04 00:00:00,delivered,COD
ORD-125151,CUST-20205,2025-05-26 00:00:00,cancelled,UPI
ORD-125152,CUST-11858,2024-08-31 00:00:00,delivered,Credit Card
ORD-125153,CUST-20064,2024-08-31 00:00:00,delivered,UPI
ORD-125154,CUST-27308,2025-10-16 00:00:00,cancelled,COD
ORD-125155,CUST-11953,2025-10-16 00:00:00,delivered,Credit Card
ORD-125156,CUST-16324,2025-08-23 00:00:00,delivered,UPI
ORD-125157,CUST-22303,2025-12-16 00:00:00,delivered,COD
ORD-125158,CUST-18714,2025-10-29 00:00:00,delivered,UPI
ORD-125159,CUST-21780,2025-10-26 00:00:00,delivered,UPI
ORD-125160,CUST-26447,2024-12-10 00:00:00,delivered,UPI
ORD-125161,CUST-21751,2024-11-03 00:00:00,delivered,UPI
ORD-125162,CUST-14451,2025-09-11 00:00:00,delivered,Credit Card
ORD-125163,CUST-18050,2025-08-13 00:00:00,delivered,COD
ORD-125164,CUST-19181,2025-07-18 00:00:00,delivered,COD
ORD-125165,CUST-20402,2025-10-27 00:00:00,delivered,Credit Card
ORD-125166,CUST-27707,2025-04-24 00:00:00,delivered,Credit Card
ORD-125167,CUST-19492,2025-12-26 00:00:00,returned,COD
ORD-125168,CUST-20340,2025-01-02 00:00:00,returned,UPI
ORD-125169,CUST-18727,2025-05-01 00:00:00,delivered,Credit Card
ORD-125170,CUST-12956,2025-06-19 00:00:00,delivered,UPI
ORD-125171,CUST-16486,2025-05-05 00:00:00,delivered,UPI
ORD-125172,CUST-17886,2025-11-05 00:00:00,cancelled,COD
ORD-125173,CUST-25578,2025-10-25 00:00:00,delivered,UPI
ORD-125174,CUST-11142,2025-11-11 00:00:00,delivered,UPI
ORD-125175,CUST-18469,2024-09-05 00:00:00,delivered,Credit Card
ORD-125176,CUST-16794,2025-05-30 00:00:00,delivered,UPI
ORD-125177,CUST-14556,2025-11-07 00:00:00,delivered,UPI
ORD-125178,CUST-25362,2025-07-22 00:00:00,delivered,UPI
ORD-125179,CUST-27943,2025-08-27 00:00:00,delivered,UPI
ORD-125180,CUST-10877,2025-08-07 00:00:00,delivered,UPI
ORD-125181,CUST-16015,2025-05-18 00:00:00,delivered,Credit Card
ORD-125182,CUST-21201,2025-06-27 00:00:00,delivered,COD
ORD-125183,CUST-22879,2025-09-23 00:00:00,delivered,COD
ORD-125184,CUST-19455,2025-05-24 00:00:00,delivered,Credit Card
ORD-125185,CUST-22214,2024-06-01 00:00:00,returned,COD
